MachineINIFile = SAMPLE01.ini
Date    /    Time 	Cabin[0].airTemp.InC	Cabin[0].airTemp.Err	Cabin[0].evaTemp.InC	Cabin[0].evaTemp.Err	Cabin[1].airTemp.InC	Cabin[1].airTemp.Err	Cabin[1].evaTemp.InC	Cabin[1].evaTemp.Err	IceCream.temp.InC	IceCream.temp.Err	IceMachine.temp.InC	IceMachine.temp.Err	Cabin[0].coolCutInTemp	Cabin[0].coolCutOutTemp	Cabin[1].coolCutInTemp	Cabin[1].coolCutOutTemp	Cooler.compressor	Cabin[0].fan	Cabin[1].fan	Cabin[0].heaterA	Cabin[1].heaterA	doorsClosed	Stock.No[2]	Stock.No[1]	Stock.No[0]	Stock.Version	Stock.Revision	ProTestTimer	IceMachine.iceOFF	IceMachine.firstIce	Cooler.condenserFan	Cooler.SV.positionIndex	Cooler.state	doorsOpenCounter	doorsClosedTimer	WorkMode	Cabin[0].flap	Cabin[0].display	Cabin[1].display	work.Sabbath	work.EcoExtra	errHighTemp	Cabin[0].fanCutInTemp	Cabin[0].fanCutOutTemp	Cabin[1].fanCutInTemp	Cabin[1].fanCutOutTemp	Cabin[0].heaterB	Cabin[0].heaterC	Cabin[1].heaterB	Cabin[1].heaterC	Cabin[0].Sensor	Cabin[0].Work	Cabin[0].Cool	Cabin[0].Defrost	Cabin[0].Fan	Cabin[0].HeaterA	Cabin[0].HeaterB	Cabin[0].HeaterC	Cabin[1].Sensor	Cabin[1].Work	Cabin[1].Cool	Cabin[1].Defrost	Cabin[1].Fan	Cabin[1].HeaterA	Cabin[1].HeaterB	Cabin[1].HeaterC	Param[0]	Param[1]	Param[2]	Param[3]	Param[4]	Param[5]	Param[6]	Param[7]	Param[8]	Param[9]	Param[10]	Param[11]	Param[12]	Param[13]	Param[14]	Param[15]	Param[16]	Param[17]	Param[18]	Param[19]	Param[20]	Param[21]	Param[22]	Param[23]	Param[24]	Param[25]	Param[26]	Param[27]	Param[28]	Param[29]	Param[30]	Param[31]	Param[32]	Param[33]	Param[34]	Param[35]	Param[36]	Param[37]	Param[38]	Param[39]	Param[40]	Param[41]	Param[42]	Param[43]	Param[44]	Param[45]	Param[46]	Param[47]	Param[48]	Param[49]	Param[50]	Param[51]	Param[52]	Param[53]	Param[54]	Param[55]	Param[56]	Param[57]	Param[58]	Param[59]	Param[60]	Param[61]	Param[62]	Param[63]	Param[64]	Param[65]	Param[66]	Param[67]	Param[68]	Param[69]	Param[70]	Param[71]	Param[72]	Param[73]	Param[74]	Param[75]	Param[76]	Param[77]	Param[78]	Param[79]	Param[80]	Param[81]	Param[82]	Param[83]	Param[84]	Param[85]	Param[86]	Param[87]	Param[88]	Param[89]	Param[90]	Param[91]	Param[92]	Param[93]	Param[94]	Param[95]	Param[96]	Param[97]	Param[98]	Param[99]	Param[100]	Param[101]	Param[102]	Param[103]	Param[104]	Param[105]	Param[106]	Param[107]	Param[108]	Param[109]	Param[110]	Param[111]	Param[112]	Param[113]	Param[114]	Param[115]	Param[116]	Param[117]	Param[118]	Param[119]	Param[120]	
7/23/2026 10:30:09 PM	49	0	-53	0	-200	0	-247
7/23/2026 10:30:10 PM	50	0	-53	0	-201	0	-248	0	-151	0	-80	0	60	30	-180	-220	55	60	75	0	0	1	61	310	3101	98	14	1190	0	1	70	3	20	0	65525	0	1000	5	234	0	0	0	70	40	-170	-210	0	0	0	0						8	8	24						8	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7/23/2026 10:30:11 PM	49	0	-53	0	-201	0	-248	0	-151	0	-80	0	60	30	-180	-220	55	60	75	0	0	1	61	310	3101	98	14	1189	0	1	70	3	20	0	65524	0	1100	5	234	0	0	0	70	40	-170	-210	0	0	0	0						8	8	24						8	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7/23/2026 10:30:12 PM	50	0	-54	0	-201	0	-250	0	-150	0	-80	0	60	30	-180	-220	55	60	75	0	0	1	61	310	3101	98	14	1188	0	1	70	3	20	0	65523	0	1200	5	234	0	0	0	70	40	-170	-210	0	1	0	0						8	8	24						8	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7/23/2026 10:30:13 PM	50	0	-54	0	-201	0	-251	0	-150	0	-81	0	60	30	-180	-220	55	60	75	0	0	1	61	310	3101	98	14	1187	0	1	70	3	20	0	65522	0	1300	5	234	0	0	0	70	40	-170	-210	0	1	0	0						8	8	24						8	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7/23/2026 10:30:14 PM	49	0	-53	0	-202	0	-252	0	-150	0	-81	0	60	30	-180	-220	55	60	75	0	0	1	61	310	3101	98	14	1186	0	1	70	3	20	0	65521	0	1400	5	234	0	0	0	70	40	-170	-210	0	0	0	0						8	8	24						8	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7/23/2026 10:30:15 PM	49	0	-55	0	-200	0	-252	0	-151	0	-82	0	60	30	-180	-220	55	60	75	0	0	1	61	310	3101	98	14	1185	0	1	70	3	20	0	65520	0	1500	5	234	0	0	0	70	40	-170	-210	0	0	0	0						8	8	24						8	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7/23/2026 10:30:16 PM	49	0	-55	0	-201	0	-253	0	-151	0	-81	0	60	30	-180	-220	55	60	75	0	0	1	61	310	3101	98	14	1184	0	1	70	3	20	0	65519	0	1600	5	234	0	0	0	70	40	-170	-210	0	1	0	0						8	8	24						8	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7/23/2026 10:30:17 PM	50	0	-56	0	-201	0	-254	0	-150	0	-82	0	60	30	-180	-220	55	60	75	0	0	1	61	310	3101	98	14	1183	0	1	70	3	20	0	65518	0	1700	5	234	0	0	0	70	40	-170	-210	0	1	0	0						8	8	24						8	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7/23/2026 10:30:19 PM	49	0	-55	0	-202	0	-254	0	-151	0	-81	0	60	30	-180	-220	55	60	75	0	0	1	61	310	3101	98	14	1181	0	1	70	3	20	0	65516	0	1850	5	234	0	0	0	70	40	-170	-210	0	0	0	0						8	8	24						8	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13/40/2026 1:00:00 PM	51	0	-55	0	-201	0	-255	0	-151	0	-82	0	60	30	-180	-220	55	60	75	0	0	1	61	310	3101	98	14	1180	0	1	70	3	20	0	65515	0	1850	5	234	0	0	0	70	40	-170	-210	0	1	0	0						8	8	24						8	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7/23/2026 10:30:21 PM	50	0	-55	0	-202	0	-256	0	-149	0	-82	0	60	30	-180	-220	55	60	75	0	0	1	61	310	3101	98	14	1179	0	1	70	3	20	0	65514	0	1850	5	234	0	0	0	70	40	-170	-210	0	1	0	0						8	8	24						8	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7/23/2026 10:30:23 PM	50	0	-56	0	-201	0	-257	0	-151	0	-81	0	60	30	-180	-220	55	60	75	0	0	1	61	310	3101	98	14	1177	0	1	70	3	20	0	65512	0	1850	5	234	0	0	0	70	40	-170	-210	0	0	0	0						8	8	24						8	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7/23/2026 10:30:24 PM	49	0	-57	0	-202	0	-258	0	-150	0	-83	0	60	30	-180	-220	55	60	75	0	0	1	61	310	3101	98	14	1176	0	1	70	3	20	0	65511	0	1850	5	234	0	0	0	70	40	-170	-210	0	1	0	0						8	8	24						8	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7/23/2026 10:30:25 PM	49	0	-56	0	-202	0	-259	0	-149	0	-83	0	60	30	-180	-220	55	60	75	0	0	1	61	310	3101	98	14	1175	0	1	70	3	20	0	65510	0	1850	5	234	0	0	0	70	40	-170	-210	0	1	0	0						8	8	24						8	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7/23/2026 10:30:26 PM	51	0	-57	0	-201	0	-259	0	-151	0	-81	0	60	30	-180	-220	55	60	75	0	0	1	61	310	3101	98	14	1174	0	1	70	3	20	0	65509	0	1850	5	234	0	0	0	70	40	-170	-210	0	0	0	0						8	8	24						8	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7/23/2026 10:30:27 PM	50	0	-58	0	-202	0	-260	0	-149	0	-82	0	60	30	-180	-220	55	60	75	0	0	1	61	310	3101	98	14	1173	0	1	70	3	20	0	65508	0	1850	5	234	0	0	0	70	40	-170	-210	0	0	0	0						8	8	24						8	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7/23/2026 10:30:28 PM	50	0	-57	0	-203	0	-260	0	-150	0	-83	0	60	30	-180	-220	55	60	75	0	0	1	61	310	3101	98	14	1172	0	1	70	3	20	0	65507	0	1850	5	234	0	0	0	70	40	-170	-210	0	1	0	0						8	8	24						8	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7/23/2026 10:30:29 PM	50	0	-59	0	-202	0	-260	0	-149	0	-82	0	60	30	-180	-220	55	60	75	0	0	1	61	310	3101	98	14	1171	0	1	70	3	20	0	65506	0	1850	5	234	0	0	0	70	40	-170	-210	0	1	0	0						8	8	24						8	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
